selling_price,km_driven,seats,mileage_num,engine_cc,max_power_bhp,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,no_years
740000,38817,5.0,27.39,1248.0,74.0,1,0,0,0,0,1,0,0,0,0,3
550000,56494,5.0,18.2,1199.0,88.7,0,0,1,0,1,1,0,0,0,0,5
750000,79328,7.0,12.99,2494.0,100.6,1,0,0,0,1,1,0,1,0,0,8
650000,5621,5.0,22.0,1197.0,81.8,0,0,1,0,1,0,0,0,0,0,2
625000,25538,5.0,16.78,1496.0,88.73,0,0,1,0,1,1,0,0,0,0,4
600000,69779,5.0,22.0,1197.0,81.8,0,0,1,0,0,0,0,0,0,0,3
450000,56290,5.0,24.0,1186.0,73.97,1,0,0,0,0,1,0,0,0,0,4
5400000,7500,5.0,16.78,1995.0,190.0,1,0,0,0,0,0,0,0,0,0,2
5500000,8500,5.0,16.78,1995.0,190.0,1,0,0,0,0,0,0,0,0,0,2
779000,7032,5.0,19.0,1199.0,88.76,0,0,1,0,1,0,0,0,0,0,2
645000,11000,5.0,14.3,1598.0,103.5,0,0,1,0,0,0,0,0,0,0,5
2475000,2000,5.0,16.8,1984.0,150.0,1,0,0,0,0,0,0,0,0,0,3
270000,167000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,0,0,0,10
270000,167000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,0,0,0,10
300000,10000,5.0,20.51,998.0,67.04,0,0,1,1,0,1,0,0,0,0,7
355000,68000,5.0,22.1,1248.0,76.9,1,0,0,1,0,1,0,0,0,0,8
180000,35000,5.0,22.74,796.0,47.3,0,0,1,1,0,1,0,1,0,0,6
280000,70000,5.0,25.0,1396.0,69.0,1,0,0,1,0,1,0,0,0,0,8
250000,70000,5.0,19.0,1248.0,90.0,1,0,0,1,0,1,0,0,0,0,10
125000,50000,5.0,15.3,1193.0,65.3,0,0,1,1,0,1,0,0,0,0,14
150000,80000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,1,0,1,0,0,0,0,15
95000,60898,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,0,0,0,15
810000,29700,5.0,25.1,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,3
671000,20000,5.0,18.6,1368.0,98.63,0,0,1,1,0,0,0,0,0,0,3
295000,20000,5.0,24.7,796.0,47.3,0,0,1,1,0,1,0,0,0,0,3
850000,40000,7.0,24.52,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,4
409999,90000,5.0,22.9,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,8
600000,90000,7.0,16.02,1373.0,93.7,0,0,1,1,0,1,0,0,0,0,6
600000,80000,7.0,15.96,2523.0,62.1,1,0,0,1,0,1,0,0,0,0,6
220000,60000,5.0,18.9,998.0,67.1,0,0,1,1,0,1,0,0,0,1,9
550000,56000,5.0,23.4,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,8
650000,50000,8.0,14.0,2523.0,75.0,1,0,0,1,0,1,0,0,0,0,7
655000,50000,9.0,14.0,2523.0,75.0,1,0,0,1,0,1,0,1,0,0,7
130000,74000,7.0,13.7,1948.0,68.0,1,0,0,1,0,1,0,0,0,0,15
400000,123000,5.0,19.01,1461.0,108.45,1,0,0,1,0,1,0,0,0,0,7
250000,60000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,0,0,1,14
155000,54000,5.0,19.7,796.0,46.3,0,0,1,1,0,1,0,0,0,0,12
250000,50000,5.0,15.64,1193.0,64.1,0,0,1,1,0,1,0,0,0,0,8
400000,80000,5.0,18.9,1197.0,82.0,0,0,1,1,0,1,0,1,0,0,7
500000,10000,5.0,19.02,1198.0,67.05,0,0,1,1,0,1,0,0,0,0,2
565000,10000,5.0,20.3,1086.0,68.0,0,0,1,1,0,0,0,0,0,0,3
900000,40000,5.0,23.0,1498.0,98.96,1,0,0,1,0,1,0,0,0,0,3
650000,120000,7.0,16.5,1493.0,70.0,1,0,0,1,0,1,0,0,0,0,4
600000,45000,7.0,15.96,2523.0,62.1,1,0,0,1,0,1,0,0,0,0,8
800000,35000,5.0,28.4,1248.0,74.02,1,0,0,1,0,1,0,0,0,0,3
575000,60000,5.0,22.54,1396.0,88.73,1,0,0,1,0,1,0,0,0,0,6
550000,40000,5.0,17.01,1499.0,110.4,0,0,1,1,0,0,0,0,0,0,5
190000,80000,5.0,15.5,1586.0,103.3,0,0,1,1,0,1,0,0,0,1,10
750000,37000,5.0,23.0,1498.0,98.96,1,0,0,1,0,1,0,0,0,0,4
625000,22000,5.0,21.4,1197.0,83.1,0,0,1,1,0,1,0,0,0,0,3
799000,60000,5.0,22.54,1396.0,88.73,1,0,0,1,0,1,0,1,0,0,3
300000,57000,5.0,20.51,998.0,67.04,0,0,1,1,0,1,0,1,0,0,8
850000,27000,5.0,20.73,1373.0,91.1,0,0,1,1,0,1,0,0,0,0,4
130000,70000,5.0,18.0,995.0,62.0,0,0,1,1,0,1,0,0,0,0,9
229999,40000,5.0,20.92,998.0,67.1,0,0,1,1,0,1,0,1,0,0,10
400000,60000,5.0,23.1,998.0,67.04,0,0,1,1,0,1,0,0,0,0,6
900000,35000,6.0,16.55,2498.0,105.0,1,0,0,1,0,1,0,0,0,0,3
800000,70000,7.0,15.4,1997.0,120.0,1,0,0,1,0,1,0,0,0,0,6
250999,43000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,1,0,0,6
250000,110000,5.0,15.0,1368.0,90.0,0,0,1,1,0,1,0,1,0,0,10
100000,100000,5.0,15.7,1172.0,67.0,0,0,1,1,0,1,0,1,0,0,12
450000,64000,5.0,20.4,1197.0,81.8,0,0,1,1,0,1,0,0,0,0,5
575000,96000,5.0,19.87,1461.0,83.8,1,0,0,1,0,1,0,0,0,0,4
400000,96000,5.0,20.46,1461.0,83.8,1,0,0,1,0,1,0,0,0,0,8
480000,7600,5.0,21.63,998.0,67.0,0,0,1,1,0,1,0,0,0,0,2
490000,7000,5.0,21.63,998.0,67.0,0,0,1,1,0,1,0,0,0,0,2
150000,120000,5.0,17.0,1405.0,70.0,1,0,0,1,0,1,0,1,0,0,14
600000,50000,5.0,22.95,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,4
500000,50000,5.0,24.4,1120.0,71.0,1,0,0,1,0,1,0,1,0,0,6
425000,80000,5.0,23.0,1248.0,88.7,1,0,0,1,0,1,0,0,0,0,6
108000,200000,5.0,13.1,1493.0,82.0,1,0,0,1,0,1,0,1,0,0,18
1030000,190000,7.0,12.99,2494.0,100.6,1,0,0,1,0,1,0,0,0,0,6
360000,34000,5.0,20.51,998.0,67.04,0,0,1,1,0,1,0,0,0,0,6
290000,80000,5.0,16.47,1198.0,73.9,0,0,1,1,0,1,0,1,0,0,9
400000,72000,5.0,22.9,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,10
70000,20000,5.0,15.9,1527.0,57.0,1,0,0,1,0,1,0,0,0,0,18
320000,70000,7.0,15.3,2956.0,83.8,1,0,0,1,0,1,0,1,0,0,9
975000,30000,5.0,23.0,1498.0,98.96,1,0,0,1,0,1,0,0,0,0,2
1227000,5000,5.0,18.0,1497.0,117.6,0,0,1,1,0,0,0,0,0,0,2
755000,29340,5.0,22.32,1582.0,126.32,1,0,0,1,0,1,0,0,0,0,7
215000,120000,5.0,20.0,1399.0,68.0,1,0,0,1,0,1,0,0,0,0,10
735000,200000,7.0,12.8,2494.0,102.0,1,0,0,1,0,1,0,1,0,0,10
190000,70000,5.0,19.81,1086.0,68.05,0,0,1,1,0,1,0,1,0,0,14
1365000,80800,8.0,12.99,2494.0,100.6,1,0,0,1,0,1,0,1,0,0,7
675000,24265,5.0,18.7,1199.0,88.7,0,0,1,0,0,1,0,0,0,0,3
438999,81000,5.0,23.4,1248.0,74.0,1,0,0,0,0,1,0,0,0,0,7
550000,240000,7.0,19.98,1461.0,108.5,1,0,0,1,0,1,0,0,0,0,6
409999,35000,5.0,19.1,1197.0,85.8,0,0,1,1,0,1,0,0,0,0,8
350000,15000,5.0,25.17,799.0,53.3,0,0,1,1,0,1,0,0,0,0,2
135000,49000,5.0,25.44,936.0,57.6,1,0,0,1,0,1,0,0,0,1,9
1490000,56900,8.0,13.68,2393.0,147.8,1,0,0,1,0,1,0,1,0,0,5
520000,70000,5.0,25.2,1248.0,74.0,1,0,0,1,0,1,0,1,0,0,7
315000,180000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,0,0,0,11
235000,50000,5.0,19.0,998.0,66.1,0,0,1,1,0,1,0,0,0,0,11
80500,50000,5.0,13.2,1495.0,94.0,0,0,1,1,0,1,0,0,0,1,16
375000,88200,5.0,23.2,1248.0,73.94,1,0,0,1,0,1,0,0,0,0,8
189000,93000,5.0,16.1,1197.0,85.0,0,0,1,1,0,1,0,1,0,0,15
550000,120000,5.0,25.8,1498.0,98.6,1,0,0,1,0,1,0,0,0,0,4
260000,110000,5.0,17.8,1399.0,68.0,1,0,0,1,0,1,0,1,0,0,10
650000,50000,5.0,26.59,1248.0,74.0,1,0,0,1,0,0,0,1,0,0,5
480000,80000,5.0,23.4,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,8
700000,40000,5.0,22.54,1396.0,88.73,1,0,0,1,0,1,0,0,0,0,5
650000,110000,7.0,20.77,1248.0,88.76,1,0,0,1,0,1,0,0,0,1,6
1300000,48000,5.0,19.67,1582.0,126.2,1,0,0,1,0,1,0,1,0,0,6
1350000,97000,5.0,16.96,1968.0,138.03,1,0,0,1,0,0,0,0,0,0,5
1000000,60000,5.0,22.15,1498.0,108.6,1,0,0,1,0,0,0,0,0,0,5
1700000,110000,5.0,18.89078740157478,2987.0,165.0,1,0,0,1,0,0,0,0,0,1,10
1080000,12800,5.0,17.8,1496.0,105.5,0,0,1,1,0,0,0,0,0,0,3
170000,40000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,0,0,0,9
610000,49000,5.0,28.4,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,4
350000,25000,5.0,18.5,1197.0,85.8,0,0,1,1,0,1,0,0,0,0,7
260000,65000,5.0,22.74,796.0,47.3,0,0,1,1,0,1,0,1,0,0,5
700000,20000,5.0,20.4,1248.0,91.7,1,0,0,1,0,1,0,0,0,0,6
678000,17000,5.0,18.78,999.0,75.0,0,0,1,1,0,1,0,0,0,0,3
800000,15000,5.0,23.65,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,6
400000,120000,5.0,23.59,1364.0,67.04,1,0,0,1,0,1,0,1,0,0,7
300000,49000,5.0,18.5,1197.0,80.0,0,0,1,1,0,1,0,0,0,0,11
520000,29000,5.0,18.6,1197.0,81.83,0,0,1,1,0,1,0,0,0,0,5
850000,55000,5.0,19.61,1461.0,108.5,1,0,0,1,0,0,0,0,0,0,4
300000,40000,5.0,23.95,998.0,67.05,0,0,1,1,0,1,0,0,0,0,6
350000,120000,5.0,17.0,1497.0,118.0,0,0,1,1,0,1,0,1,0,0,11
70000,100000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,1,0,1,0,1,1,0,0,0,22
892000,10000,5.0,24.3,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,2
285000,70000,5.0,20.3,1248.0,92.0,1,0,0,1,0,1,0,1,0,0,9
300000,60000,5.0,19.2,1086.0,68.05,0,1,0,1,0,1,0,0,0,0,9
620000,90000,5.0,28.09,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,5
750000,90000,5.0,24.3,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,4
270000,35000,5.0,22.74,796.0,47.3,0,0,1,1,0,1,0,0,0,0,5
560000,90000,7.0,20.77,1248.0,88.8,1,0,0,1,0,1,0,0,0,0,7
300000,40000,5.0,17.92,1086.0,62.1,0,0,1,1,0,1,0,1,0,0,9
300000,40000,5.0,17.92,1086.0,62.1,0,0,1,1,0,1,0,1,0,0,9
570000,20000,5.0,18.9,1197.0,81.86,0,0,1,1,0,1,0,0,0,0,3
220000,80000,5.0,23.03,1396.0,69.0,1,0,0,1,0,1,0,0,0,0,10
260000,99000,5.0,15.5,1586.0,103.3,0,0,1,1,0,1,0,1,0,0,9
600000,7500,5.0,21.21,1197.0,81.8,0,0,1,1,0,0,0,0,0,0,2
80000,60000,4.0,23.9,624.0,37.48,0,0,1,1,0,1,0,0,0,0,6
300000,40800,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,0,0,0,5
300000,70000,5.0,17.57,1193.0,88.7,0,0,1,1,0,1,0,0,0,0,6
400000,100000,5.0,18.15,1198.0,82.0,0,0,1,1,0,1,0,0,0,0,5
550000,8588,5.0,22.0,1197.0,81.8,0,0,1,1,0,1,0,0,0,0,5
1200000,40000,5.0,25.6,1498.0,97.9,1,0,0,1,0,1,0,0,0,0,2
500000,60000,5.0,25.83,1498.0,99.0,1,0,0,1,0,1,0,0,0,0,6
93000,80000,5.0,15.9,1298.0,85.0,0,0,1,1,0,1,0,0,0,1,16
500000,110000,5.0,26.0,1498.0,98.6,1,0,0,1,0,1,0,0,0,0,7
670000,150000,5.0,23.59,1364.0,67.05,1,0,0,1,0,1,0,0,0,0,3
750000,120000,7.0,12.8,2494.0,102.0,1,0,0,1,0,1,0,1,0,0,9
370000,30000,5.0,23.95,998.0,67.05,0,0,1,1,0,1,0,0,0,0,4
100000,70000,4.0,16.1,796.0,37.0,0,0,1,1,0,1,0,1,0,0,9
425000,50000,5.0,19.81,1086.0,68.05,0,0,1,1,0,1,0,0,0,0,5
370000,305000,8.0,12.8,2494.0,102.0,1,0,0,1,0,1,1,0,0,0,15
400000,158500,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,1,0,1,0,0,0,1,9
229999,212000,7.0,11.57,2179.0,138.1,1,0,0,1,0,1,0,0,0,1,12
850000,35000,7.0,24.52,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,5
750000,22000,5.0,21.03,1461.0,65.0,1,0,0,1,0,1,0,0,0,0,3
235000,50000,14.0,10.71,1948.0,90.0,1,0,0,1,0,1,0,0,0,0,11
700000,70000,5.0,25.5,1498.0,98.6,1,0,0,1,0,1,0,0,0,0,4
480000,56000,5.0,24.0,1120.0,70.0,1,0,0,1,0,1,0,0,0,0,5
475000,50000,5.0,22.95,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,5
610000,120000,5.0,21.14,1498.0,103.52,1,0,0,1,0,1,0,0,0,0,6
650000,120000,8.0,12.8,2494.0,102.0,1,0,0,1,0,1,0,1,0,0,10
800000,70000,5.0,25.5,1498.0,98.6,1,0,0,1,0,1,0,0,0,0,4
520000,120000,7.0,11.57,2179.0,138.1,1,0,0,1,0,1,0,0,0,0,6
160000,90000,5.0,25.0,1396.0,69.0,1,0,0,1,0,1,0,0,0,0,7
1000000,70000,5.0,25.1,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,3
700000,120000,7.0,20.77,1248.0,88.76,1,0,0,1,0,1,0,1,0,0,6
590000,70000,5.0,25.8,1498.0,98.6,1,0,0,1,0,1,0,1,0,0,4
140000,80000,5.0,18.9,998.0,67.1,0,0,1,1,0,1,0,1,0,0,19
725000,100000,7.0,18.49,1493.0,100.0,1,0,0,1,0,1,0,1,0,0,4
1680000,157000,7.0,13.68,2393.0,147.8,1,0,0,1,0,1,0,0,0,0,4
550000,50000,5.0,26.59,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,6
240000,90000,5.0,23.2,1248.0,73.94,1,0,0,1,0,1,0,1,0,0,9
667000,65000,7.0,14.6,2231.0,184.0,1,0,0,1,0,1,0,0,0,0,8
670000,50000,5.0,27.3,1498.0,98.6,1,0,0,1,0,1,0,0,0,0,4
550000,110000,5.0,26.59,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,6
400000,30000,5.0,23.1,998.0,67.04,0,0,1,1,0,1,0,0,0,0,6
545000,80000,5.0,22.32,1582.0,126.32,1,0,0,1,0,1,0,1,0,0,7
599000,70000,7.0,16.02,1373.0,93.7,0,0,1,1,0,1,0,0,0,0,6
725000,100000,5.0,21.38,1396.0,88.7,1,0,0,1,0,1,0,0,0,0,5
525000,120000,5.0,17.4,1497.0,117.3,0,0,1,1,0,1,0,1,0,0,6
204999,85000,5.0,21.1,1248.0,73.9,1,0,0,1,0,1,0,1,0,0,10
190000,110000,5.0,21.0,1199.0,75.0,1,0,0,1,0,1,0,0,0,0,9
310000,60000,5.0,24.0,1120.0,70.0,1,0,0,1,0,1,1,0,0,0,6
380000,90000,5.0,24.0,1120.0,70.0,1,0,0,1,0,1,0,1,0,0,5
204000,110000,5.0,20.92,998.0,67.1,0,0,1,1,0,1,0,0,0,1,9
350000,25000,5.0,20.3,998.0,68.05,0,0,1,1,0,1,0,0,0,0,3
350000,100000,5.0,20.54,1598.0,103.6,1,0,0,1,0,1,0,0,0,0,8
175000,120000,5.0,20.0,1399.0,68.0,1,0,0,1,0,1,0,1,0,0,9
340000,90000,5.0,20.54,1598.0,103.6,1,0,0,1,0,1,0,0,0,0,10
950000,35000,5.0,17.4,1497.0,117.6,0,0,1,1,0,1,0,0,0,0,4
894999,35000,5.0,17.8,1497.0,117.3,0,0,1,1,0,1,0,0,0,0,4
350000,101200,7.0,15.3,2956.0,83.83,1,0,0,1,0,1,0,1,0,0,7
100000,90000,5.0,12.8,1396.0,85.0,0,0,1,1,0,1,0,1,0,0,16
550000,76000,5.0,26.59,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,5
100000,60000,5.0,16.1,1405.0,70.0,1,0,0,1,0,1,0,0,0,1,17
800000,90000,7.0,16.0,2179.0,140.0,1,0,0,1,0,1,0,0,0,0,5
525000,80000,7.0,15.96,2523.0,62.1,1,0,0,1,0,1,0,1,0,0,8
500000,179150,7.0,11.57,2179.0,138.1,1,0,0,1,0,1,0,1,0,0,13
42000,62000,4.0,16.1,796.0,37.0,0,0,1,1,0,1,0,0,0,0,18
190000,160000,5.0,17.5,1197.0,85.8,0,0,1,1,0,1,0,0,0,1,12
694000,35000,5.0,28.4,1248.0,74.02,1,0,0,1,0,1,0,0,0,0,2
861999,120000,7.0,16.0,2179.0,140.0,1,0,0,1,0,0,0,0,0,0,5
650000,50000,5.0,25.8,1498.0,98.6,1,0,0,1,0,1,0,0,0,0,4
310000,70000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,1,0,0,10
360000,97000,5.0,22.9,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,8
240000,90000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,1,0,0,10
500000,84487,7.0,15.1,2179.0,140.0,1,0,0,1,0,1,1,0,0,0,9
475000,100000,7.0,12.8,2494.0,102.0,1,0,0,1,0,1,0,1,0,0,11
100000,60000,5.0,19.7,796.0,46.3,0,0,1,1,0,1,0,0,0,1,14
200000,110000,5.0,15.0,1586.0,104.68,0,0,1,1,0,1,0,0,0,1,12
430000,264000,8.0,12.8,2494.0,102.0,1,0,0,1,0,1,0,0,0,0,15
245000,146000,7.0,14.0,2498.0,112.0,1,0,0,1,0,1,1,0,0,0,11
450000,70000,5.0,23.4,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,7
800000,51146,5.0,24.3,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,4
215000,40000,5.0,21.1,1197.0,85.8,0,0,1,1,0,1,0,0,0,0,10
760000,50000,5.0,24.3,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,4
416000,80000,5.0,20.14,1498.0,88.8,1,0,0,1,0,1,0,0,0,0,6
195000,120000,5.0,18.9,998.0,67.1,0,0,1,1,0,1,0,0,0,0,10
325000,23000,5.0,24.7,796.0,47.3,0,0,1,1,0,1,0,0,0,0,4
145000,70000,5.0,20.92,998.0,67.1,0,0,1,1,0,1,0,1,0,0,11
675000,23000,5.0,28.4,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,3
340000,30000,5.0,20.51,998.0,67.04,0,0,1,1,0,1,0,1,0,0,5
340000,50000,5.0,19.0,1248.0,90.0,1,0,0,1,0,1,0,0,0,0,10
260000,40000,5.0,16.8,796.0,34.2,0,0,1,1,0,1,0,0,0,0,7
300000,50000,5.0,22.74,796.0,47.3,0,0,1,1,0,1,0,0,0,0,6
75000,60000,4.0,16.1,796.0,37.0,0,0,1,1,0,1,0,1,0,0,14
350000,80000,5.0,19.4,1405.0,70.0,1,0,0,1,0,1,0,0,0,0,10
1000000,15000,6.0,19.01,1462.0,103.2,0,0,1,1,0,1,0,0,0,0,2
170000,150000,5.0,21.12,1248.0,88.8,1,0,0,1,0,1,0,0,0,1,11
600000,40000,5.0,19.0,1197.0,85.8,0,0,1,1,0,1,0,0,0,0,3
800000,25000,5.0,16.8,1497.0,118.0,0,0,1,1,0,0,0,0,0,0,11
850000,120000,7.0,17.0,2650.0,80.84,1,0,0,1,0,1,0,1,0,0,3
980000,120000,7.0,15.1,2179.0,140.0,1,0,0,1,0,1,0,1,0,0,7
850000,298000,7.0,13.1,2499.0,141.0,1,0,0,1,0,1,0,1,0,0,10
340000,270000,7.0,14.07,2956.0,68.4,1,0,0,1,0,1,0,0,0,1,9
900000,50000,5.0,24.3,1248.0,88.5,1,0,0,1,0,0,0,1,0,0,3
310000,120000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,1,0,0,11
600000,60000,7.0,20.77,1248.0,88.8,1,0,0,1,0,1,0,0,0,1,8
270000,149000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,1,0,0,13
509999,5000,5.0,20.3,1086.0,68.0,0,0,1,1,0,1,0,0,0,0,2
225000,70000,5.0,19.4,1405.0,70.0,1,0,0,1,0,1,0,1,0,0,8
280000,55000,5.0,20.36,1197.0,78.9,0,0,1,1,0,1,0,0,0,0,6
490000,100000,5.0,27.28,1047.0,69.0,1,0,0,1,0,1,0,0,0,0,5
440000,120000,9.0,15.96,2523.0,62.1,1,0,0,1,0,1,0,0,0,0,8
500000,291977,7.0,14.0,2179.0,138.1,1,0,0,1,0,1,0,0,0,0,7
476999,85000,5.0,11.1,2354.0,158.8,0,0,1,1,0,1,0,0,0,1,16
590000,70000,5.0,17.19,1197.0,81.86,0,0,1,1,0,1,0,0,0,1,6
500000,120000,7.0,13.1,2499.0,141.0,1,0,0,1,0,1,0,0,0,0,11
600000,40000,5.0,22.77,1498.0,98.59,1,0,0,1,0,1,0,0,0,0,6
750000,70000,7.0,15.4,1997.0,120.0,1,0,0,1,0,1,0,0,0,0,5
2950000,39000,5.0,19.59,1995.0,187.74,1,0,0,0,0,0,0,0,0,0,4
5200000,10000,5.0,18.12,1995.0,190.0,1,0,0,0,0,0,0,0,0,0,2
695000,36800,5.0,20.14,1498.0,88.0,1,0,0,0,0,1,0,0,0,0,2
690000,52200,5.0,26.59,1248.0,74.0,1,0,0,0,0,1,0,0,0,0,3
409999,78000,5.0,24.0,1186.0,73.97,1,0,0,0,0,1,0,0,0,0,5
1650000,16000,5.0,17.0,1956.0,167.67,1,0,0,0,0,1,0,0,0,0,1
2375000,30000,5.0,15.73,1968.0,174.33,1,0,0,0,0,0,0,0,0,0,5
525000,29000,5.0,24.0,1186.0,73.97,1,0,0,0,0,1,0,1,0,0,4
2150000,25000,5.0,16.3,1956.0,170.63,1,0,0,0,0,1,0,0,0,0,2
540000,60000,7.0,15.1,2179.0,140.0,1,0,0,1,0,1,0,1,0,0,8
2750000,60000,7.0,12.55,2982.0,168.5,1,0,0,0,0,0,0,1,0,0,4
1000000,112000,7.0,15.4,1997.0,120.0,1,0,0,0,0,1,0,1,0,0,5
2900000,15000,5.0,18.25,1968.0,187.74,1,0,0,0,0,0,0,0,0,0,3
725000,40000,7.0,18.49,1493.0,100.0,1,0,0,0,0,1,0,0,0,0,4
975000,36000,5.0,28.09,1248.0,88.5,1,0,0,0,0,1,0,0,0,0,3
355000,60000,5.0,21.79,998.0,67.05,0,0,1,0,0,1,0,0,0,0,5
400000,120000,5.0,11.1,2354.0,158.8,0,0,1,1,0,1,0,0,0,0,13
265000,48000,5.0,24.7,796.0,47.3,0,0,1,0,0,1,0,0,0,0,6
650000,40000,5.0,20.14,1498.0,88.0,1,0,0,0,0,1,0,0,0,0,3
720000,60000,5.0,28.09,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,4
850000,25000,5.0,17.01,1591.0,121.3,0,0,1,1,0,1,0,0,0,0,5
290000,42000,5.0,23.95,998.0,67.05,0,0,1,1,0,1,0,0,0,0,6
1200000,35000,5.0,10.93,2497.0,204.0,0,0,1,1,0,0,0,1,0,0,11
600000,90000,7.0,18.49,1493.0,100.0,1,0,0,1,0,0,0,1,0,0,5
300000,90000,5.0,21.1,1248.0,73.9,1,0,0,1,0,1,0,1,0,0,10
225000,110000,5.0,23.08,1461.0,63.12,1,0,0,1,0,1,0,1,0,0,9
240000,70000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,1,0,0,12
700000,80000,5.0,22.32,1582.0,126.32,1,0,0,1,0,1,0,0,0,0,7
470000,70000,5.0,25.2,1248.0,74.0,1,0,0,1,0,1,0,1,0,0,7
800000,80000,5.0,21.19,1396.0,88.73,1,0,0,1,0,1,0,0,0,0,5
450000,90000,5.0,19.01,1461.0,108.45,1,0,0,1,0,1,0,0,0,0,9
90000,90000,5.0,17.2,1396.0,53.5,1,0,0,1,0,1,0,0,0,1,14
450000,120000,5.0,21.43,1364.0,87.2,1,0,0,1,0,1,0,1,0,0,11
400000,107500,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,1,0,1,0,1,0,0,9
1465000,62000,7.0,11.36,2755.0,171.5,1,0,0,0,0,0,0,0,0,0,4
925000,79000,5.0,19.67,1582.0,126.2,1,0,0,0,0,1,0,0,0,0,5
1385000,60000,7.0,13.68,2393.0,147.8,1,0,0,0,0,1,0,1,0,0,5
2000000,20000,7.0,12.55,2982.0,168.5,1,0,0,1,0,1,0,0,0,0,6
80000,248200,5.0,16.1,1405.0,70.0,1,0,0,1,0,1,0,1,0,0,17
300000,110000,7.0,10.5,2179.0,120.0,1,0,0,1,0,1,0,1,0,0,14
360000,100000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,0,0,0,12
320000,70000,5.0,16.2,1493.0,110.0,1,0,0,1,0,1,0,1,0,0,11
99000,100000,5.0,12.8,1995.0,52.0,1,0,0,1,0,1,0,1,0,0,27
780000,50000,7.0,24.52,1248.0,88.5,1,0,0,1,0,1,0,1,0,0,5
620000,139000,7.0,20.77,1248.0,88.76,1,0,0,1,0,1,0,0,0,0,8
100000,120000,5.0,13.1,1781.0,149.5,0,0,1,1,0,1,0,0,0,1,15
210000,35000,5.0,16.7,1172.0,64.1,0,0,1,1,0,1,0,1,0,0,7
375000,80000,7.0,15.96,2523.0,62.1,1,0,0,1,0,1,0,0,0,0,6
786000,7720,7.0,20.0,999.0,71.0,0,0,1,1,0,1,0,0,0,0,2
1000000,50000,7.0,15.1,2179.0,140.0,1,0,0,1,0,1,0,0,0,0,7
120000,60000,5.0,20.8,1527.0,58.0,1,0,0,1,0,1,0,1,0,0,19
750000,100000,5.0,20.8,1461.0,64.1,1,0,0,1,0,1,0,0,0,0,5
550000,57882,5.0,18.6,1197.0,81.83,0,0,1,1,0,1,0,0,0,0,5
875000,142000,5.0,14.1,2179.0,147.94,1,0,0,1,0,1,0,0,0,0,3
890000,140000,5.0,14.1,2179.0,147.94,1,0,0,1,0,1,0,0,0,1,3
700000,35000,7.0,16.02,1373.0,93.7,0,0,1,1,0,1,0,0,0,0,6
550000,30000,7.0,15.96,2523.0,62.1,1,0,0,1,0,1,0,0,0,0,6
